stock_symbol,timestamp,sentiment_score
AMZN,2023-03-27 00:00:00,2.4513876
AMZN,2023-03-28 00:00:00,3.163228
AMZN,2023-03-29 00:00:00,3.0543826
AMZN,2023-03-30 00:00:00,3.1502016
AMZN,2023-03-31 00:00:00,3.1225579
AMZN,2023-04-01 00:00:00,3.6407342
AMZN,2023-04-02 00:00:00,3.7879858
AMZN,2023-04-03 00:00:00,2.6381226
AMZN,2023-04-04 00:00:00,3.0758219
AMZN,2023-04-05 00:00:00,2.560367
AMZN,2023-04-06 00:00:00,3.220926
AMZN,2023-04-07 00:00:00,2.7708254
AMZN,2023-04-08 00:00:00,2.4047558
AMZN,2023-04-09 00:00:00,4.4694138
AMZN,2023-04-10 00:00:00,2.9460442
AMZN,2023-04-11 00:00:00,3.3709843
AMZN,2023-04-12 00:00:00,2.9048693
AMZN,2023-04-13 00:00:00,3.4141483
AMZN,2023-04-14 00:00:00,3.3946602
AMZN,2023-04-15 00:00:00,2.5586793
AMZN,2023-04-16 00:00:00,2.7354877
AMZN,2023-04-17 00:00:00,3.2202911
AMZN,2023-04-18 00:00:00,2.7857263
AMZN,2023-04-19 00:00:00,2.5294867
AMZN,2023-04-20 00:00:00,2.79934
AMZN,2023-04-21 00:00:00,2.7354054
AMZN,2023-04-22 00:00:00,2.8881505
AMZN,2023-04-23 00:00:00,2.7255719
AMZN,2023-04-24 00:00:00,2.8356664
AMZN,2023-04-25 00:00:00,3.39058
AMZN,2023-04-26 00:00:00,2.7364445
AMZN,2023-04-27 00:00:00,3.4716854
AMZN,2023-04-28 00:00:00,2.4611874
AMZN,2023-04-29 00:00:00,3.0071216
AMZN,2023-04-30 00:00:00,2.623992
AMZN,2023-05-01 00:00:00,2.5943768
AMZN,2023-05-02 00:00:00,2.866611
AMZN,2023-05-03 00:00:00,3.2285345
AMZN,2023-05-04 00:00:00,3.4857304
AMZN,2023-05-05 00:00:00,3.4237351
AMZN,2023-05-06 00:00:00,2.710376
AMZN,2023-05-08 00:00:00,2.973193
AMZN,2023-05-09 00:00:00,2.7793365
AMZN,2023-05-10 00:00:00,3.680124
AMZN,2023-05-11 00:00:00,3.3207295
AMZN,2023-05-12 00:00:00,2.8657248
AMZN,2023-05-13 00:00:00,2.988844
AMZN,2023-05-14 00:00:00,3.139177
AMZN,2023-05-15 00:00:00,3.4836793
AMZN,2023-05-16 00:00:00,3.0652773
AMZN,2023-05-17 00:00:00,3.0828683
AMZN,2023-05-18 00:00:00,3.5379522
AMZN,2023-05-19 00:00:00,2.6682653
AMZN,2023-05-20 00:00:00,4.8765836
AMZN,2023-05-21 00:00:00,3.3546445
AMZN,2023-05-22 00:00:00,3.2999582
AMZN,2023-05-23 00:00:00,2.8329818
AMZN,2023-05-24 00:00:00,2.5350637
AMZN,2023-05-25 00:00:00,3.355197
AMZN,2023-05-26 00:00:00,3.4425404
AMZN,2023-05-27 00:00:00,3.1390495
AMZN,2023-05-28 00:00:00,3.1710591
AMZN,2023-05-29 00:00:00,3.1785421
AMZN,2023-05-30 00:00:00,3.480212
AMZN,2023-05-31 00:00:00,3.2464204
AMZN,2023-06-01 00:00:00,2.9274435
AMZN,2023-06-02 00:00:00,3.1157846
AMZN,2023-06-03 00:00:00,3.2106743
AMZN,2023-06-04 00:00:00,3.4236665
AMZN,2023-06-05 00:00:00,3.4801695
AMZN,2023-06-06 00:00:00,3.2912614
AMZN,2023-06-07 00:00:00,2.8283465
AMZN,2023-06-08 00:00:00,2.1116629
AMZN,2023-06-09 00:00:00,3.2257962
AMZN,2023-06-10 00:00:00,3.596274
AMZN,2023-06-11 00:00:00,3.1552906
AMZN,2023-06-12 00:00:00,3.6510322
AMZN,2023-06-13 00:00:00,3.7407594
AMZN,2023-06-14 00:00:00,3.412176
AMZN,2023-06-15 00:00:00,3.4272172
AMZN,2023-06-16 00:00:00,3.0628214
AMZN,2023-06-17 00:00:00,3.0000093
AMZN,2023-06-18 00:00:00,4.022403
AMZN,2023-06-19 00:00:00,3.6757445
AMZN,2023-06-20 00:00:00,3.616429
AMZN,2023-06-21 00:00:00,2.8300195
AMZN,2023-06-22 00:00:00,3.064039
AMZN,2023-06-23 00:00:00,2.9756997
AMZN,2023-06-24 00:00:00,3.5317361
AMZN,2023-06-25 00:00:00,3.0050337
AMZN,2023-06-26 00:00:00,3.1294386
AMZN,2023-06-27 00:00:00,3.9772625
AMZN,2023-06-28 00:00:00,3.1773465
AMZN,2023-06-29 00:00:00,3.1205673
AMZN,2023-06-30 00:00:00,3.980642
AMZN,2023-07-01 00:00:00,3.526047
AMZN,2023-07-02 00:00:00,2.9976418
AMZN,2023-07-03 00:00:00,3.5210683
AMZN,2023-07-04 00:00:00,3.0046496
AMZN,2023-07-05 00:00:00,3.3845942
AMZN,2023-07-06 00:00:00,3.0227613
AMZN,2023-07-07 00:00:00,3.669104
AMZN,2023-07-08 00:00:00,2.9483066
AMZN,2023-07-09 00:00:00,3.4381874
AMZN,2023-07-10 00:00:00,3.5170927
AMZN,2023-07-11 00:00:00,3.370973
AMZN,2023-07-12 00:00:00,3.070964
AMZN,2023-07-13 00:00:00,3.411206
AMZN,2023-07-14 00:00:00,3.564843
AMZN,2023-07-15 00:00:00,4.0479493
AMZN,2023-07-16 00:00:00,3.6087835
AMZN,2023-07-17 00:00:00,2.9839785
AMZN,2023-07-18 00:00:00,3.1603038
AMZN,2023-07-19 00:00:00,2.9006352
AMZN,2023-07-20 00:00:00,3.9279826
AMZN,2023-07-21 00:00:00,3.3464408
AMZN,2023-07-22 00:00:00,4.215628
AMZN,2023-07-23 00:00:00,3.725385
AMZN,2023-07-24 00:00:00,3.300012
AMZN,2023-07-25 00:00:00,3.1900904
AMZN,2023-07-26 00:00:00,3.048684
AMZN,2023-07-27 00:00:00,2.9913204
AMZN,2023-07-28 00:00:00,3.0630746
AMZN,2023-07-29 00:00:00,3.1462007
AMZN,2023-07-30 00:00:00,3.9492748
AMZN,2023-07-31 00:00:00,3.27148
AMZN,2023-08-01 00:00:00,2.9450338
AMZN,2023-08-02 00:00:00,3.1523633
AMZN,2023-08-03 00:00:00,2.9560091
AMZN,2023-08-04 00:00:00,3.365899
AMZN,2023-08-05 00:00:00,3.8177826
AMZN,2023-08-06 00:00:00,3.5284958
AMZN,2023-08-07 00:00:00,2.4501042
AMZN,2023-08-08 00:00:00,3.4780416
AMZN,2023-08-09 00:00:00,3.510699
AMZN,2023-08-10 00:00:00,3.528162
AMZN,2023-08-11 00:00:00,3.3509164
AMZN,2023-08-12 00:00:00,3.3746567
AMZN,2023-08-13 00:00:00,3.3514023
AMZN,2023-08-14 00:00:00,3.4919827
AMZN,2023-08-15 00:00:00,3.269303
AMZN,2023-08-16 00:00:00,3.4030766
AMZN,2023-08-17 00:00:00,2.8013086
AMZN,2023-08-18 00:00:00,2.708836
AMZN,2023-08-19 00:00:00,4.334157
AMZN,2023-08-20 00:00:00,4.1381435
AMZN,2023-08-21 00:00:00,3.3390586
AMZN,2023-08-22 00:00:00,3.2319326
AMZN,2023-08-23 00:00:00,3.3756273
AMZN,2023-08-24 00:00:00,3.7042441
AMZN,2023-08-25 00:00:00,3.3231237
AMZN,2023-08-26 00:00:00,3.0721238
AMZN,2023-08-27 00:00:00,3.7889233
AMZN,2023-08-28 00:00:00,3.9061296
AMZN,2023-08-29 00:00:00,3.287843
AMZN,2023-08-30 00:00:00,3.531747
AMZN,2023-08-31 00:00:00,3.6989996
AMZN,2023-09-01 00:00:00,3.5277443
AMZN,2023-09-02 00:00:00,2.5190043
AMZN,2023-09-03 00:00:00,3.9120708
AMZN,2023-09-04 00:00:00,3.4142423
AMZN,2023-09-05 00:00:00,2.8772097
AMZN,2023-09-06 00:00:00,2.8829858
AMZN,2023-09-07 00:00:00,3.1132765
AMZN,2023-09-08 00:00:00,3.117225
AMZN,2023-09-09 00:00:00,4.1508803
AMZN,2023-09-10 00:00:00,3.7718499
AMZN,2023-09-11 00:00:00,3.6505558
AMZN,2023-09-12 00:00:00,2.899424
AMZN,2023-09-13 00:00:00,3.4460156
AMZN,2023-09-14 00:00:00,3.2139802
AMZN,2023-09-15 00:00:00,2.74661
AMZN,2023-09-16 00:00:00,3.8417742
AMZN,2023-09-17 00:00:00,4.2827735
AMZN,2023-09-18 00:00:00,3.3794048
AMZN,2023-09-19 00:00:00,2.8528361
AMZN,2023-09-20 00:00:00,3.3796256
AMZN,2023-09-21 00:00:00,2.783261
AMZN,2023-09-22 00:00:00,3.3749444
AMZN,2023-09-23 00:00:00,3.6633818
AMZN,2023-09-24 00:00:00,3.7175841
AMZN,2023-09-25 00:00:00,3.814195
AMZN,2023-09-26 00:00:00,3.0441031
AMZN,2023-09-27 00:00:00,3.1672087
AMZN,2023-09-28 00:00:00,3.401404
AMZN,2023-09-29 00:00:00,2.7584991
AMZN,2023-09-30 00:00:00,3.5229306
AMZN,2023-10-01 00:00:00,3.2757645
AMZN,2023-10-02 00:00:00,3.295827
AMZN,2023-10-03 00:00:00,2.7406032
AMZN,2023-10-04 00:00:00,3.2582812
AMZN,2023-10-05 00:00:00,3.1390162
AMZN,2023-10-06 00:00:00,3.0373418
AMZN,2023-10-07 00:00:00,3.57436
AMZN,2023-10-08 00:00:00,3.0365875
AMZN,2023-10-09 00:00:00,2.8602774
AMZN,2023-10-10 00:00:00,3.31551
AMZN,2023-10-11 00:00:00,3.7445645
AMZN,2023-10-12 00:00:00,3.5232952
AMZN,2023-10-13 00:00:00,3.3006349
AMZN,2023-10-14 00:00:00,3.3436966
AMZN,2023-10-15 00:00:00,3.7182753
AMZN,2023-10-16 00:00:00,3.14657
AMZN,2023-10-17 00:00:00,3.1272771
AMZN,2023-10-19 00:00:00,3.114149
AMZN,2023-10-24 00:00:00,3.9479897
AMZN,2023-10-26 00:00:00,2.6110287
AMZN,2023-10-27 00:00:00,3.4505763
AMZN,2023-10-30 00:00:00,3.349104
AMZN,2023-10-31 00:00:00,3.8420846
AMZN,2023-11-01 00:00:00,4.3504443
AMZN,2023-11-02 00:00:00,3.3975327
AMZN,2023-11-03 00:00:00,3.9017181
AMZN,2023-11-04 00:00:00,2.219987
AMZN,2023-11-05 00:00:00,3.7699804
AMZN,2023-11-06 00:00:00,3.8942533
AMZN,2023-11-07 00:00:00,3.4255626
AMZN,2023-11-08 00:00:00,3.4887068
AMZN,2023-11-09 00:00:00,3.0926857
AMZN,2023-11-10 00:00:00,3.2985454
AMZN,2023-11-11 00:00:00,4.2351313
AMZN,2023-11-12 00:00:00,3.4442859
AMZN,2023-11-13 00:00:00,3.272487
AMZN,2023-11-14 00:00:00,3.8599274
AMZN,2023-11-15 00:00:00,3.220212
AMZN,2023-11-16 00:00:00,3.1349401
AMZN,2023-11-17 00:00:00,3.284232
AMZN,2023-11-18 00:00:00,3.3344433
AMZN,2023-11-19 00:00:00,3.874337
AMZN,2023-11-20 00:00:00,2.9097705
AMZN,2023-11-21 00:00:00,3.702389
AMZN,2023-11-22 00:00:00,3.5979083
AMZN,2023-11-23 00:00:00,3.4357004
AMZN,2023-11-24 00:00:00,3.627633
AMZN,2023-11-25 00:00:00,3.580312
AMZN,2023-11-26 00:00:00,3.4871597
AMZN,2023-11-27 00:00:00,3.2376494
AMZN,2023-11-28 00:00:00,3.7317882
AMZN,2023-11-29 00:00:00,3.5584884
AMZN,2023-11-30 00:00:00,3.3660924
AMZN,2023-12-01 00:00:00,3.5459285
AMZN,2023-12-02 00:00:00,3.9673529
AMZN,2023-12-03 00:00:00,3.881912
AMZN,2023-12-04 00:00:00,3.2838738
AMZN,2023-12-05 00:00:00,2.6050115
AMZN,2023-12-06 00:00:00,3.286434
AMZN,2023-12-07 00:00:00,3.6328447
AMZN,2023-12-08 00:00:00,3.5753074
AMZN,2023-12-09 00:00:00,3.8084867
AMZN,2023-12-10 00:00:00,2.9608097
AMZN,2023-12-11 00:00:00,3.3132174
AMZN,2023-12-12 00:00:00,3.903337
AMZN,2023-12-13 00:00:00,3.534681
AMZN,2023-12-14 00:00:00,3.537359
AMZN,2023-12-15 00:00:00,3.3950179
AMZN,2023-12-16 00:00:00,3.0591168
AMZN,2023-12-16 03:00:00,3.3791165
AMZN,2023-12-16 05:00:00,4.8642154
AMZN,2023-12-16 09:00:00,3.1244926
AMZN,2023-12-16 10:00:00,4.526253
AMZN,2023-12-16 11:00:00,3.3041801
AMZN,2023-12-16 12:00:00,2.4148517
AMZN,2023-12-16 13:00:00,3.3211136
AMZN,2023-12-16 14:00:00,2.6818094
AMZN,2023-12-16 17:00:00,3.6486492
AMZN,2023-12-16 18:00:00,3.1404123
AMZN,2023-12-16 19:00:00,4.8412056
AMZN,2023-12-16 21:00:00,4.860101
AMZN,2023-12-16 23:00:00,3.9316258
GOOG,2019-02-06 00:00:00,3.3645937
GOOG,2019-02-07 00:00:00,2.6698117
GOOG,2019-02-08 00:00:00,2.7801814
GOOG,2019-02-09 00:00:00,2.4633553
GOOG,2019-02-10 00:00:00,2.9381862
GOOG,2019-02-11 00:00:00,4.2554135
GOOG,2019-02-12 00:00:00,3.489892
GOOG,2019-02-13 00:00:00,2.987539
GOOG,2019-02-14 00:00:00,3.2237258
GOOG,2019-02-15 00:00:00,3.6866024
GOOG,2019-02-16 00:00:00,3.5537512
GOOG,2019-02-17 00:00:00,3.0768626
GOOG,2019-02-19 00:00:00,3.4584105
GOOG,2019-02-20 00:00:00,3.8641188
GOOG,2019-02-21 00:00:00,3.011451
GOOG,2019-02-22 00:00:00,2.7565498
GOOG,2019-02-23 00:00:00,4.226102
GOOG,2019-02-24 00:00:00,4.08397
GOOG,2019-02-25 00:00:00,4.297797
GOOG,2019-02-26 00:00:00,3.5039408
GOOG,2019-02-27 00:00:00,2.9467292
GOOG,2019-02-28 00:00:00,4.0934157
GOOG,2019-03-01 00:00:00,4.0133743
GOOG,2019-03-03 00:00:00,1.2537321
GOOG,2019-03-04 00:00:00,4.658759
GOOG,2019-03-05 00:00:00,3.361634
GOOG,2019-03-06 00:00:00,2.9352121
GOOG,2019-03-07 00:00:00,3.9523716
GOOG,2019-03-08 00:00:00,4.428081
GOOG,2019-03-09 00:00:00,4.474819
GOOG,2019-03-10 00:00:00,3.037999
GOOG,2019-03-11 00:00:00,3.221648
GOOG,2019-03-12 00:00:00,3.2879727
GOOG,2019-03-13 00:00:00,3.19352
GOOG,2019-03-15 00:00:00,3.670326
GOOG,2019-03-16 00:00:00,3.0568874
GOOG,2019-03-18 00:00:00,2.4345558
GOOG,2019-03-19 00:00:00,3.4478145
GOOG,2019-03-20 00:00:00,3.3934305
GOOG,2019-03-21 00:00:00,4.0023093
GOOG,2019-03-22 00:00:00,2.814209
GOOG,2019-03-24 00:00:00,4.8314595
GOOG,2019-03-25 00:00:00,3.1845076
GOOG,2019-03-26 00:00:00,3.0937068
GOOG,2019-03-27 00:00:00,3.2572968
GOOG,2019-03-28 00:00:00,3.8901546
GOOG,2019-03-29 00:00:00,2.3722098
GOOG,2019-03-30 00:00:00,3.7768376
GOOG,2019-03-31 00:00:00,3.2183528
GOOG,2019-04-01 00:00:00,2.7894638
GOOG,2019-04-02 00:00:00,1.9431908
GOOG,2019-04-03 00:00:00,3.1972213
GOOG,2019-04-04 00:00:00,2.817829
GOOG,2019-04-05 00:00:00,2.599884
GOOG,2019-04-06 00:00:00,2.9733422
GOOG,2019-04-07 00:00:00,2.8341727
GOOG,2019-04-08 00:00:00,3.235127
GOOG,2019-04-09 00:00:00,3.6264136
GOOG,2019-04-10 00:00:00,2.061267
GOOG,2019-04-11 00:00:00,3.971581
GOOG,2019-04-12 00:00:00,2.7466471
GOOG,2019-04-13 00:00:00,3.4631188
GOOG,2019-04-14 00:00:00,3.176014
GOOG,2019-04-15 00:00:00,3.799223
GOOG,2019-04-16 00:00:00,3.0966032
GOOG,2019-04-17 00:00:00,3.2783864
GOOG,2019-04-18 00:00:00,2.3343503
GOOG,2019-04-19 00:00:00,3.214044
GOOG,2019-04-20 00:00:00,3.0835927
GOOG,2019-04-21 00:00:00,3.08411
GOOG,2019-04-22 00:00:00,3.6458654
GOOG,2019-04-23 00:00:00,4.3394036
GOOG,2019-04-24 00:00:00,2.3843527
GOOG,2019-04-25 00:00:00,3.8158646
GOOG,2019-04-26 00:00:00,2.8826275
GOOG,2019-04-28 00:00:00,3.8096972
GOOG,2019-04-29 00:00:00,3.5199156
GOOG,2019-04-30 00:00:00,2.6031625
GOOG,2019-05-01 00:00:00,3.330813
GOOG,2019-05-02 00:00:00,1.4497298
GOOG,2019-05-03 00:00:00,2.0048854
GOOG,2019-05-04 00:00:00,3.8795161
GOOG,2019-05-06 00:00:00,3.5676594
GOOG,2019-05-08 00:00:00,3.1923625
GOOG,2019-05-10 00:00:00,2.1237738
GOOG,2019-05-11 00:00:00,3.206583
GOOG,2019-05-12 00:00:00,2.3149376
GOOG,2019-05-13 00:00:00,1.88284
GOOG,2019-05-14 00:00:00,2.5371487
GOOG,2019-05-15 00:00:00,3.0921764
GOOG,2019-05-16 00:00:00,3.1361005
GOOG,2019-05-17 00:00:00,2.7982986
GOOG,2019-05-18 00:00:00,1.9040737
GOOG,2019-05-19 00:00:00,4.837512
GOOG,2019-05-20 00:00:00,2.2634234
GOOG,2019-05-21 00:00:00,3.5924885
GOOG,2019-05-22 00:00:00,2.2093213
GOOG,2019-05-23 00:00:00,3.2879274
GOOG,2019-05-24 00:00:00,2.4118547
GOOG,2019-05-26 00:00:00,3.054016
GOOG,2019-05-27 00:00:00,1.3581169
GOOG,2019-05-28 00:00:00,3.0841827
GOOG,2019-05-29 00:00:00,3.357177
GOOG,2019-05-30 00:00:00,2.9604387
GOOG,2019-05-31 00:00:00,2.3976276
GOOG,2019-06-01 00:00:00,3.9447634
GOOG,2019-06-02 00:00:00,3.1980782
GOOG,2019-06-03 00:00:00,1.9583507
GOOG,2019-06-04 00:00:00,3.5140347
GOOG,2019-06-05 00:00:00,2.5540984
GOOG,2019-06-06 00:00:00,2.290519
GOOG,2019-06-07 00:00:00,1.9391024
GOOG,2019-06-08 00:00:00,2.8976524
GOOG,2019-06-10 00:00:00,2.5418797
GOOG,2019-06-11 00:00:00,3.0627778
GOOG,2019-06-12 00:00:00,3.4222746
GOOG,2019-06-13 00:00:00,2.5970113
GOOG,2019-06-14 00:00:00,2.1112034
GOOG,2019-06-15 00:00:00,3.7989047
GOOG,2019-06-16 00:00:00,4.075526
GOOG,2019-06-17 00:00:00,2.7265542
GOOG,2019-06-18 00:00:00,2.4364278
GOOG,2019-06-19 00:00:00,3.6795185
GOOG,2019-06-20 00:00:00,3.772546
GOOG,2019-06-21 00:00:00,2.8251047
GOOG,2019-06-22 00:00:00,1.5570717
GOOG,2019-06-23 00:00:00,1.248559
GOOG,2019-06-24 00:00:00,3.2395506
GOOG,2019-06-25 00:00:00,2.6355076
GOOG,2019-06-26 00:00:00,3.8873575
GOOG,2019-06-27 00:00:00,2.7712724
GOOG,2019-06-28 00:00:00,2.9852183
GOOG,2019-06-29 00:00:00,3.8644648
GOOG,2019-07-01 00:00:00,3.770864
GOOG,2019-07-02 00:00:00,3.1123638
GOOG,2019-07-03 00:00:00,3.260329
GOOG,2019-07-05 00:00:00,2.5488973
GOOG,2019-07-07 00:00:00,3.1402287
GOOG,2019-07-08 00:00:00,3.104077
GOOG,2019-07-09 00:00:00,3.6072905
GOOG,2019-07-10 00:00:00,3.8736908
GOOG,2019-07-11 00:00:00,3.4631338
GOOG,2019-07-12 00:00:00,3.4826808
GOOG,2019-07-14 00:00:00,4.65866
GOOG,2019-07-15 00:00:00,3.194222
GOOG,2019-07-16 00:00:00,2.4171865
GOOG,2019-07-17 00:00:00,2.064876
GOOG,2019-07-18 00:00:00,3.0415707
GOOG,2019-07-19 00:00:00,2.090558
GOOG,2019-07-20 00:00:00,3.045398
GOOG,2019-07-21 00:00:00,2.2019587
GOOG,2019-07-22 00:00:00,3.7056587
GOOG,2019-07-23 00:00:00,2.4186695
GOOG,2019-07-24 00:00:00,3.5203075
GOOG,2019-07-25 00:00:00,3.0072308
GOOG,2019-07-26 00:00:00,4.099179
GOOG,2019-07-27 00:00:00,3.7940936
GOOG,2019-07-28 00:00:00,4.70389
GOOG,2019-07-29 00:00:00,3.904864
GOOG,2019-07-30 00:00:00,4.128126
GOOG,2019-07-31 00:00:00,3.0967462
GOOG,2019-08-02 00:00:00,1.4526343
GOOG,2019-08-03 00:00:00,3.5385795
GOOG,2019-08-04 00:00:00,2.4042344
GOOG,2019-08-05 00:00:00,2.9474776
GOOG,2019-08-06 00:00:00,3.1497645
GOOG,2019-08-07 00:00:00,2.904535
GOOG,2019-08-08 00:00:00,3.9504921
GOOG,2019-08-09 00:00:00,3.8389437
GOOG,2019-08-10 00:00:00,3.8275392
GOOG,2019-08-11 00:00:00,4.875875
GOOG,2019-08-12 00:00:00,2.2005124
GOOG,2019-08-13 00:00:00,3.1445756
GOOG,2019-08-14 00:00:00,3.2667646
GOOG,2019-08-15 00:00:00,2.9755888
GOOG,2019-08-16 00:00:00,4.7820706
GOOG,2019-08-19 00:00:00,3.393605
GOOG,2019-08-20 00:00:00,2.5806792
GOOG,2019-08-21 00:00:00,3.0339859
GOOG,2019-08-22 00:00:00,2.1447318
GOOG,2019-08-23 00:00:00,1.1450087
GOOG,2019-08-24 00:00:00,2.8744898
GOOG,2019-08-25 00:00:00,3.7064004
GOOG,2019-08-26 00:00:00,2.57612
GOOG,2019-08-27 00:00:00,3.563615
GOOG,2019-08-28 00:00:00,1.7905664
GOOG,2019-08-29 00:00:00,3.9200222
GOOG,2019-08-30 00:00:00,3.468932
GOOG,2019-09-01 00:00:00,4.0960317
GOOG,2019-09-02 00:00:00,2.8068643
GOOG,2019-09-03 00:00:00,2.7857587
GOOG,2019-09-04 00:00:00,2.3855438
GOOG,2019-09-05 00:00:00,3.1804361
GOOG,2019-09-06 00:00:00,3.492034
GOOG,2019-09-07 00:00:00,2.783141
GOOG,2019-09-09 00:00:00,3.0797663
GOOG,2019-09-10 00:00:00,3.229472
GOOG,2019-09-11 00:00:00,2.8343894
GOOG,2019-09-12 00:00:00,3.5580425
GOOG,2019-09-13 00:00:00,3.4665618
GOOG,2019-09-15 00:00:00,3.6714053
GOOG,2019-09-16 00:00:00,3.6761665
GOOG,2019-09-17 00:00:00,2.0466905
GOOG,2019-09-18 00:00:00,2.2053246
GOOG,2019-09-19 00:00:00,2.788536
GOOG,2019-09-20 00:00:00,3.1840494
GOOG,2019-09-22 00:00:00,4.777633
GOOG,2019-09-23 00:00:00,3.6252468
GOOG,2019-09-27 00:00:00,3.2300448
GOOG,2019-09-28 00:00:00,2.9200408
GOOG,2019-09-29 00:00:00,4.868124
GOOG,2019-09-30 00:00:00,2.551943
GOOG,2019-10-01 00:00:00,3.3060815
GOOG,2019-10-02 00:00:00,3.3330536
GOOG,2019-10-03 00:00:00,3.7409596
GOOG,2019-10-04 00:00:00,4.771651
GOOG,2019-10-05 00:00:00,3.2333062
GOOG,2019-10-06 00:00:00,4.080476
GOOG,2019-10-07 00:00:00,2.377134
GOOG,2019-10-08 00:00:00,2.0278053
GOOG,2019-10-09 00:00:00,2.9047673
GOOG,2019-10-10 00:00:00,2.1989622
GOOG,2019-10-11 00:00:00,3.4815252
GOOG,2019-10-12 00:00:00,4.853039
GOOG,2019-10-13 00:00:00,3.9458613
GOOG,2019-10-14 00:00:00,4.0727286
GOOG,2019-10-15 00:00:00,3.1489868
GOOG,2019-10-16 00:00:00,3.4927838
GOOG,2019-10-17 00:00:00,2.9510357
GOOG,2019-10-18 00:00:00,3.3933382
GOOG,2019-10-19 00:00:00,1.4351892
GOOG,2019-10-20 00:00:00,3.0736995
GOOG,2019-10-21 00:00:00,3.0587204
GOOG,2019-10-22 00:00:00,3.1018708
GOOG,2019-10-23 00:00:00,3.4974978
GOOG,2019-10-24 00:00:00,3.0797164
GOOG,2019-10-25 00:00:00,3.3178618
GOOG,2019-10-26 00:00:00,3.9951198
GOOG,2019-10-27 00:00:00,3.251317
GOOG,2019-10-28 00:00:00,3.5926263
GOOG,2019-10-29 00:00:00,3.0972414
GOOG,2019-10-30 00:00:00,3.2888234
GOOG,2019-10-31 00:00:00,1.7678003
GOOG,2019-11-01 00:00:00,4.2234893
GOOG,2019-11-02 00:00:00,4.8041477
GOOG,2019-11-04 00:00:00,4.0661974
GOOG,2019-11-05 00:00:00,3.9055514
GOOG,2019-11-06 00:00:00,3.7703068
GOOG,2019-11-07 00:00:00,3.2277675
GOOG,2019-11-08 00:00:00,2.8431904
GOOG,2019-11-09 00:00:00,2.9790792
GOOG,2019-11-10 00:00:00,3.9129727
GOOG,2019-11-11 00:00:00,3.7305229
GOOG,2019-11-12 00:00:00,3.3908126
GOOG,2019-11-13 00:00:00,3.46337
GOOG,2019-11-14 00:00:00,3.0360801
GOOG,2019-11-15 00:00:00,3.4492943
GOOG,2019-11-16 00:00:00,4.331251
GOOG,2019-11-17 00:00:00,3.991005
GOOG,2019-11-18 00:00:00,3.8438659
GOOG,2019-11-19 00:00:00,4.06596
GOOG,2019-11-20 00:00:00,3.4498124
GOOG,2019-11-21 00:00:00,2.8078902
GOOG,2019-11-22 00:00:00,2.1048257
GOOG,2019-11-24 00:00:00,3.2409525
GOOG,2019-11-25 00:00:00,3.6492429
GOOG,2019-11-26 00:00:00,2.7732155
GOOG,2019-11-27 00:00:00,3.4971776
GOOG,2019-11-28 00:00:00,3.2728062
GOOG,2019-11-29 00:00:00,3.1098375
GOOG,2019-12-01 00:00:00,1.078824
GOOG,2019-12-02 00:00:00,2.9888253
GOOG,2019-12-03 00:00:00,3.4181144
GOOG,2019-12-04 00:00:00,2.77197
GOOG,2019-12-05 00:00:00,3.142231
GOOG,2019-12-06 00:00:00,3.5253367
GOOG,2019-12-07 00:00:00,3.371256
GOOG,2019-12-08 00:00:00,3.745035
GOOG,2019-12-09 00:00:00,2.7798808
GOOG,2019-12-10 00:00:00,3.0559385
GOOG,2019-12-11 00:00:00,2.646055
GOOG,2019-12-12 00:00:00,3.3979502
GOOG,2019-12-13 00:00:00,3.981605
GOOG,2019-12-14 00:00:00,3.1591883
GOOG,2019-12-15 00:00:00,3.285759
GOOG,2019-12-16 00:00:00,3.3808358
GOOG,2019-12-17 00:00:00,3.4020092
GOOG,2019-12-18 00:00:00,3.6167572
GOOG,2019-12-19 00:00:00,3.2304647
GOOG,2019-12-20 00:00:00,2.779044
GOOG,2019-12-21 00:00:00,3.764657
GOOG,2019-12-22 00:00:00,4.1616497
GOOG,2019-12-23 00:00:00,3.3912346
GOOG,2019-12-24 00:00:00,2.9632678
GOOG,2019-12-25 00:00:00,4.7827663
GOOG,2019-12-26 00:00:00,3.5809717
GOOG,2019-12-27 00:00:00,3.4582977
GOOG,2019-12-28 00:00:00,4.0277033
GOOG,2019-12-29 00:00:00,3.4416246
GOOG,2019-12-30 00:00:00,3.0860972
GOOG,2019-12-31 00:00:00,3.5057147
GOOG,2020-01-01 00:00:00,3.0929427
GOOG,2020-01-02 00:00:00,3.2422147
GOOG,2020-01-03 00:00:00,4.268032
GOOG,2020-01-04 00:00:00,1.284985
GOOG,2020-01-05 00:00:00,3.4692893
GOOG,2020-01-06 00:00:00,2.255124
GOOG,2020-01-07 00:00:00,3.805729
GOOG,2020-01-08 00:00:00,2.8592675
GOOG,2020-01-09 00:00:00,4.621361
GOOG,2020-01-10 00:00:00,3.955416
GOOG,2020-01-11 00:00:00,3.383351
GOOG,2020-01-13 00:00:00,4.2731185
GOOG,2020-01-14 00:00:00,2.9140623
GOOG,2020-01-15 00:00:00,2.8925748
GOOG,2020-01-16 00:00:00,3.3097599
GOOG,2020-01-17 00:00:00,4.2536783
GOOG,2020-01-18 00:00:00,3.345149
GOOG,2020-01-19 00:00:00,3.9583468
